DATE,PRODUCT_LINE,REVENUE,COGS,FORECASTED_REVENUE
2024-10-12,Clothing,4274.66,1734.79,4335.23
2024-10-12,Home Appliances,2842.36,628.15,300.92
2024-10-12,Toys,1390.5,2652.25,3449.27
2024-10-12,Books,1403.05,631.9,1971.86
2024-10-13,Electronics,768.02,1124.08,75.59
2024-10-13,Clothing,454.5,2544.42,3730.3
2024-10-13,Home Appliances,5103.72,1024.55,1939.35
2024-10-13,Toys,4106.55,638.47,4259.44
2024-10-13,Books,1354.07,357.75,1298.73
2024-10-14,Electronics,2054.26,142.27,7819.85
2024-10-14,Clothing,12191.33,1840.89,1718.36
2024-10-14,Home Appliances,1130.25,1732.07,1601.34
2024-10-14,Toys,3582.73,5878.6,3085.63
2024-10-14,Books,253.98,675.14,5570.29
2024-10-15,Electronics,621.03,1785.47,2623.61
2024-10-15,Clothing,2658.87,49.04,2111.64
2024-10-15,Home Appliances,3263.02,2890.03,3514.24
2024-10-15,Toys,2602.81,1467.44,1084.61
2024-10-15,Books,5988.23,674.82,4942.37
2024-10-16,Electronics,8332.88,638.92,923.8
2024-10-16,Clothing,2309.31,385.34,1703.6
2024-10-16,Home Appliances,1028.62,1662.31,8662.23
2024-10-16,Toys,3043.37,1092.06,2177.62
2024-10-16,Books,208.5,2815.14,1442.79
2024-10-17,Electronics,2968.19,4916.08,3423.65
2024-10-17,Clothing,2043.81,748.39,112.83
2024-10-17,Home Appliances,538.15,2252.72,7633.85
2024-10-17,Toys,9814.56,1222.5,3099.58
2024-10-17,Books,1143.08,95.01,3121.98
2024-10-18,Electronics,2413.4,2565.01,3495.77
2024-10-18,Clothing,5143.82,1179.26,864.53
2024-10-18,Home Appliances,1792.41,36.65,5563.62
2024-10-18,Toys,311.34,1709.1,197.46
2024-10-18,Books,4077.67,257.14,2895.17
2024-10-19,Electronics,554.65,721.69,2047.1
2024-10-19,Clothing,5149.86,550.99,5040.95
2024-10-19,Home Appliances,2721.23,525.42,92.21
2024-10-19,Toys,2524.27,2027.94,1832.65
2024-10-19,Books,543.87,1611.45,2521.21
2024-10-20,Electronics,3804.39,3757.8,770.66
2024-10-20,Clothing,11449.43,2726.02,2427.3
2024-10-20,Home Appliances,1908.13,888.95,11495.42
2024-10-20,Toys,1683.29,25.39,2980.15
2024-10-20,Books,38.9,401.83,1389.02
2024-10-21,Electronics,3229.61,828.61,2686.9
2024-10-21,Clothing,5057.63,449.32,217.21
2024-10-21,Home Appliances,726.13,1782.72,1184.78
2024-10-21,Toys,1013.76,1704.58,5086
2024-10-21,Books,1892.12,1109.11,3502.2
2024-10-22,Electronics,699.06,2959.95,58.11
2024-10-22,Clothing,935.42,2397.75,2100.49
2024-10-22,Home Appliances,5337.23,2262.15,597.56
2024-10-22,Toys,3091.31,1282.41,9515.04
2024-10-22,Books,5024.15,84.04,3731.2
2024-10-23,Electronics,776.59,1116.11,632.09
2024-10-23,Clothing,4815.07,1355.74,2427.13
2024-10-23,Home Appliances,3576.9,1213.36,3102.65
2024-10-23,Toys,197.55,9.55,994.92
2024-10-23,Books,2843.84,2184.29,6125.05
2024-10-24,Electronics,314.81,502.66,2998.5
2024-10-24,Clothing,2733.11,80.93,7.63
2024-10-24,Home Appliances,672.68,1250.72,241.19
2024-10-24,Toys,1876.55,4327.15,581.91
2024-10-24,Books,5447.42,52.3,7108.02
2024-10-25,Electronics,1518.18,61.46,1838.17
2024-10-25,Clothing,4332.56,3734.41,643.03
2024-10-25,Home Appliances,3432.11,3574.56,466.57
2024-10-25,Toys,7420.4,68.72,8730.22
2024-10-25,Books,1976.55,497.3,6271.15
2024-10-26,Electronics,9086.05,4294.5,4337.78
2024-10-26,Clothing,2248.67,1473.05,3751.18
2024-10-26,Home Appliances,2374.66,314.34,6679.53
2024-10-26,Toys,3021.07,394.67,1714.17
2024-10-26,Books,3149.35,2253.6,4987.83
2024-10-27,Electronics,634.1,2347.21,2885.04
2024-10-27,Clothing,4332.51,153.82,1793.19
2024-10-27,Home Appliances,597.48,6243.56,402.74
2024-10-27,Toys,12846.17,198.26,8892.7
2024-10-27,Books,379.13,690.44,3467.52
2024-10-28,Electronics,2913.78,821.34,2559.63
2024-10-28,Clothing,1698.62,708.47,3543.25
2024-10-28,Home Appliances,802.3,6378.72,5448.71
2024-10-28,Toys,7507.81,452.87,2275.62
2024-10-28,Books,6419.76,728.6,4881
2024-10-29,Electronics,659.7,1188.75,6261.08
2024-10-29,Clothing,4242.81,303.28,2412.86
2024-10-29,Home Appliances,6501.94,2620.79,801.05
2024-10-29,Toys,6397.78,1301.04,3587.46
2024-10-29,Books,401.72,3996.65,3174.31
2024-10-30,Electronics,2571.37,47.94,2746.74
2024-10-30,Clothing,2842.92,2470.09,240.24
2024-10-30,Home Appliances,4570.77,210.24,6254.74
2024-10-30,Toys,1668.6,3123.71,2986.73
2024-10-30,Books,1478.76,461.26,2241.35
2024-10-31,Electronics,4476.83,920.53,5120.43
2024-10-31,Clothing,2187.7,29.17,726.45
2024-10-31,Home Appliances,1132.9,1573.57,966.35
2024-10-31,Toys,530.33,290.43,3220.07
2024-10-31,Books,2631.4,3053.01,1559.56
2024-11-01,Electronics,2191.01,2388.25,1225.32
2024-11-01,Clothing,358.63,736.91,947.86
2024-11-01,Home Appliances,2167.28,623.97,2247.25
2024-11-01,Toys,7477.08,387.93,4697.94
2024-11-01,Books,2169.48,3414.59,5632.25
2024-11-02,Electronics,20.36,502.35,2143.18
2024-11-02,Clothing,1235.49,287.22,3090.93
2024-11-02,Home Appliances,7463.78,2917.6,71.94
2024-11-02,Toys,2285.07,1413.92,5679.13
2024-11-02,Books,1355.48,775.79,805.23
2024-11-03,Electronics,3799.64,2004.9,251.23
2024-11-03,Clothing,2833.76,163.17,4172.18
2024-11-03,Home Appliances,1152.86,1357.63,2157.28
2024-11-03,Toys,1378.32,478.75,3337.89
2024-11-03,Books,2112.98,1421.29,908.28
2024-11-04,Electronics,3955.1,2448.22,1911.01
2024-11-04,Clothing,126.78,1066.98,974.9
2024-11-04,Home Appliances,3205.22,607.16,1035.38
2024-11-04,Toys,1262.56,1040.03,4381.22
2024-11-04,Books,2191.5,467.67,1763.75
2024-11-05,Electronics,8315.51,1016.96,6688.99
2024-11-05,Clothing,4548.14,134.05,4097.13
2024-11-05,Home Appliances,956.35,3721.03,1396.04
2024-11-05,Toys,2936.16,478.16,981.05
2024-11-05,Books,459,1976.18,2850.75
2024-11-06,Electronics,1609.07,1167.44,3358.46
2024-11-06,Clothing,4473.36,2559.31,643.4
2024-11-06,Home Appliances,2247.33,1000.76,428.37
2024-11-06,Toys,683.44,268.96,241.87
2024-11-06,Books,1276.19,715.92,5190.55
2024-11-07,Electronics,2107.46,2097.08,1600.42
2024-11-07,Clothing,4610.26,430.07,1249.15
2024-11-07,Home Appliances,2087.07,2582.89,2771.67
2024-11-07,Toys,7494.79,2875.28,5504.19
2024-11-07,Books,1629.75,1420.49,5088.77
2024-11-08,Electronics,3822.42,1907.55,4111.29
2024-11-08,Clothing,1152.73,254.62,1784.27
2024-11-08,Home Appliances,78.03,771.7,1383.67
2024-11-08,Toys,12.56,2225.1,1945.68
2024-11-08,Books,6774.28,1186.29,1799.83
2024-11-09,Electronics,599.91,2174.81,2064.23
2024-11-09,Clothing,906.84,313.01,1222.31
2024-11-09,Home Appliances,529.63,1102.44,2524.24
2024-11-09,Toys,6260.77,527.46,3434.16
2024-11-09,Books,2518.58,1413.34,1797.23
2024-11-10,Electronics,2215.84,631.78,1783.21
2024-11-10,Clothing,2503.71,784.58,1324.38
2024-11-10,Home Appliances,1193.9,755.02,3960.19
2024-11-10,Toys,3011.78,1105,3917.17
2024-11-10,Books,1733.93,1258.76,102.32
2024-11-11,Electronics,977.9,84.03,7099.54
2024-11-11,Clothing,4765.82,3699.48,1297.43
2024-11-11,Home Appliances,2004.71,669.93,295.41
2024-11-11,Toys,6591.14,245.96,820.48
2024-11-11,Books,2229,3357.36,5564.01
2024-11-12,Electronics,1079.15,2425.79,1700.83
2024-11-12,Clothing,2407.94,904.69,4117.54
2024-11-12,Home Appliances,969.22,1450.36,246.32
2024-11-12,Toys,5467.73,397.12,3895.16
2024-11-12,Books,2577.67,827.31,2410.77
2024-11-13,Electronics,3465.38,635.42,1067.82
2024-11-13,Clothing,6141.79,1687.29,5972.17
2024-11-13,Home Appliances,969.83,678.6,6030.84
2024-11-13,Toys,1752.2,1620.44,476.44
2024-11-13,Books,2370.32,1852.97,1416.91
2024-11-14,Electronics,2388.38,1577.38,3062.57
2024-11-14,Clothing,6523.03,1867.52,1422.42
2024-11-14,Home Appliances,686.16,2355.26,4075.44
2024-11-14,Toys,764.99,10.47,2357.14
2024-11-14,Books,5096.52,646.07,5712.54
2024-11-15,Electronics,6826.35,4248.46,724.12
2024-11-15,Clothing,973.97,3290.75,7756.82
2024-11-15,Home Appliances,3459.15,192.68,3721.16
2024-11-15,Toys,5512.2,2296.11,4500.69
2024-11-15,Books,1735.01,47.29,1967
2024-11-16,Electronics,2914.7,1444.9,3886.24
2024-11-16,Clothing,4254.99,344.45,2675.96
2024-11-16,Home Appliances,3208.62,3692.31,5915.84
2024-11-16,Toys,7269.95,1855.44,3579.15
2024-11-16,Books,28.68,120.22,2786.79
2024-11-17,Electronics,2158.61,1128.11,5964.47
2024-11-17,Clothing,1483.02,2557.75,1138.7
2024-11-17,Home Appliances,3346.53,1542.55,2126.67
2024-11-17,Toys,5675.33,146.3,869.94
2024-11-17,Books,301.85,1234.53,1646.99
2024-11-18,Electronics,249.84,1312.65,1339.75
2024-11-18,Clothing,1663.47,1412.35,1785.83
2024-11-18,Home Appliances,1928.72,2281.89,2330.8
2024-11-18,Toys,1348.43,516.34,2095.17
2024-11-18,Books,6282.47,634.5,2697.24
2024-11-19,Electronics,1951.38,716.18,1083.62
2024-11-19,Clothing,402.3,2035.82,687
2024-11-19,Home Appliances,3172.03,1642.06,2729.08
2024-11-19,Toys,2523.94,277.29,4291.6
2024-11-19,Books,2493.46,917.99,1652.58
2024-11-20,Electronics,2687.02,299.09,2827
2024-11-20,Clothing,9569.91,1957.06,2489.06
2024-11-20,Home Appliances,433.22,483.1,4479.59
2024-11-20,Toys,241.31,908.36,2431.46
2024-11-20,Books,527.54,3962.6,213.5
2024-11-21,Electronics,1121.99,650.04,4791.61
2024-11-21,Clothing,3645.26,538.73,2169.78
2024-11-21,Home Appliances,3906.58,2072.78,1317.97
2024-11-21,Toys,1104.58,416.7,3870.14
2024-11-21,Books,2831.39,1508.06,1542.47
2024-11-22,Electronics,2012,1483.93,3820.28
2024-11-22,Clothing,1863.25,848.11,4070.93
2024-11-22,Home Appliances,4867.87,719.63,3872.57
2024-11-22,Toys,1942.98,3734.66,55.26
2024-11-22,Books,4296.84,1444.29,2182.51
2024-11-23,Electronics,858.87,1113.23,7817.79
2024-11-23,Clothing,3788.33,2760.49,2024.52
2024-11-23,Home Appliances,7975.45,1116.23,3565.02
2024-11-23,Toys,893.98,1136.96,2138.29
2024-11-23,Books,2939.29,534.97,1049.47
2024-11-24,Electronics,2850.45,1940.39,663.41
2024-11-24,Clothing,630.95,2496.99,4362.94
2024-11-24,Home Appliances,4135.23,635.44,3067.43
2024-11-24,Toys,255.03,910.89,7953.61
2024-11-24,Books,9184.25,2689.65,1665.34
2024-11-25,Electronics,2793.54,27.2,2765.72
2024-11-25,Clothing,1855.1,654.66,1785.02
2024-11-25,Home Appliances,568.42,612.33,1770.96
2024-11-25,Toys,2575.67,1259.74,5428.74
2024-11-25,Books,5072.12,3621.6,1733.72
2024-11-26,Electronics,404.38,42.74,4812.37
2024-11-26,Clothing,1466.78,1862.55,1755.11
2024-11-26,Home Appliances,6744.54,877.81,166.37
2024-11-26,Toys,4169.93,893.91,122.87
2024-11-26,Books,861.22,3154.41,7229.56
2024-11-27,Electronics,151.76,336.31,2835.27
2024-11-27,Clothing,2014.42,840.02,4669.18
2024-11-27,Home Appliances,291.52,674.9,2975.2
2024-11-27,Toys,176.3,1579.01,955.7
2024-11-27,Books,9248.52,2073.91,747.99
2024-11-28,Electronics,1531.51,2089.43,1818.42
2024-11-28,Clothing,578.71,80.45,6771.41
2024-11-28,Home Appliances,2505.57,881.02,5914.99
2024-11-28,Toys,2428.35,4066.39,2820.55
2024-11-28,Books,11259.57,993.41,324.63
2024-11-29,Electronics,467.15,1671.69,968.93
2024-11-29,Clothing,306.52,111.65,1196.85
2024-11-29,Home Appliances,317.43,318.3,3606.03
2024-11-29,Toys,7505.72,1255.78,3144.47
2024-11-29,Books,1933,901.08,628.06
2024-11-30,Electronics,921.62,848.99,1197.26
2024-11-30,Clothing,5078.56,1619.69,4774.49
2024-11-30,Home Appliances,4477.51,2122.02,4931.63
2024-11-30,Toys,1207.85,3130.87,3983.02
2024-11-30,Books,5084.78,785.53,582.93
2024-12-01,Electronics,3831.53,1974.95,1013.27
2024-12-01,Clothing,2489.35,911.31,92.86
2024-12-01,Home Appliances,6217.75,4835.23,4469.46
2024-12-01,Toys,3031.47,1231.2,4915.02
2024-12-01,Books,2331.22,1010.53,7354.73
2024-12-02,Electronics,11343.1,4257.04,118.4
2024-12-02,Clothing,888.93,2.93,3141.23
2024-12-02,Home Appliances,1661.77,632.8,3396.11
2024-12-02,Toys,2417.49,2604.6,8212.66
2024-12-02,Books,1648.06,913.71,1883.47
2024-12-03,Electronics,1007.77,981.95,906.57
2024-12-03,Clothing,6376.83,1900.59,889.52
2024-12-03,Home Appliances,1729.46,1109.6,3313.34
2024-12-03,Toys,476.38,903.49,3254.87
2024-12-03,Books,3175.87,680.09,3189.02
2024-12-04,Electronics,434.25,296.37,1727.84
2024-12-04,Clothing,1410.87,1957.51,2857.13
2024-12-04,Home Appliances,7242.22,2517.62,1315.1
2024-12-04,Toys,1556.95,74.46,3590.22
2024-12-04,Books,3300.49,965.66,5406.42
2024-12-05,Electronics,3042.3,1906.4,4743.16
2024-12-05,Clothing,573.76,1725.75,2252.71
2024-12-05,Home Appliances,4372.36,60.26,2976.33
2024-12-05,Toys,7483.27,553.72,5774.62
2024-12-05,Books,379.62,2444.09,1051.38
2024-12-06,Electronics,3591.77,715.71,1223.24
2024-12-06,Clothing,2831.23,24.15,3082.38
2024-12-06,Home Appliances,5099.04,793.18,3341.24
2024-12-06,Toys,274.15,1995,107.42
2024-12-06,Books,938.24,2103.77,3998.02
2024-12-07,Electronics,3321.28,2225.6,1587.74
2024-12-07,Clothing,61.61,712.24,2411.49
2024-12-07,Home Appliances,3693.8,605.5,6624.17
2024-12-07,Toys,5013.46,268.65,1153.45
2024-12-07,Books,1596.24,1866.04,319.9
2024-12-08,Electronics,1362.7,1633.25,332.16
2024-12-08,Clothing,772.87,2007.44,539.83
2024-12-08,Home Appliances,11.77,260.94,3015.92
2024-12-08,Toys,482.89,112.13,1207.9
2024-12-08,Books,9741.49,1200.26,8266.83
2024-12-09,Electronics,4471.04,2144.8,665.37
2024-12-09,Clothing,690.33,2261.2,135.72
2024-12-09,Home Appliances,7126.22,638.13,683.74
2024-12-09,Toys,1071.95,883.36,9654.7
2024-12-09,Books,770.88,107.45,2612.34
2024-12-10,Electronics,199.21,294.95,3573.24
2024-12-10,Clothing,2800.09,700.99,1220.19
2024-12-10,Home Appliances,5581.72,1856.81,442.34
2024-12-10,Toys,476.54,615.14,4300.15
2024-12-10,Books,1549.32,781.78,355.78
2024-12-11,Electronics,3883.11,121.28,1724.12
2024-12-11,Clothing,1066.76,7581.84,1176.31
2024-12-11,Home Appliances,4423.05,1474.53,3608.82
2024-12-11,Toys,7188.07,377.65,1874.67
2024-12-11,Books,1240.14,891.87,10664.36
2024-12-12,Electronics,3467.76,585.88,3753.7
2024-12-12,Clothing,1411.91,121.49,113.64
2024-12-12,Home Appliances,541.48,184.87,2940.7
2024-12-12,Toys,1822.49,1996.81,1722.22
2024-12-12,Books,3299.93,1676.07,1329.01
2024-12-13,Electronics,831.96,588.93,980.3
2024-12-13,Clothing,2589.73,1496.45,2423.3
2024-12-13,Home Appliances,1208.92,4484.81,3571.91
2024-12-13,Toys,6908.7,1269.18,3660.69
2024-12-13,Books,3178.54,9.2,3622.65
2024-12-14,Electronics,2937.57,3831.22,1645.75
2024-12-14,Clothing,124.36,659.29,934.82
2024-12-14,Home Appliances,7688.96,1270.94,3401.09
2024-12-14,Toys,1581.01,1075.36,1265.61
2024-12-14,Books,865.31,521.56,6930.75
2024-12-15,Electronics,3187.67,139.01,231.7
2024-12-15,Clothing,12004.54,157.79,2658.78
2024-12-15,Home Appliances,360.02,3520.45,7560.83
2024-12-15,Toys,433.24,1250.65,388.38
2024-12-15,Books,220.2,2909.66,5621.93
2024-12-16,Electronics,2072.61,2653.08,2955.65
2024-12-16,Clothing,6342.56,1200.62,1486.79
2024-12-16,Home Appliances,3778.36,552,3915.16
2024-12-16,Toys,5965.77,1973.95,205.27
2024-12-16,Books,832.94,1989.43,10860.98
2024-12-17,Electronics,3740.78,2603.22,784.66
2024-12-17,Clothing,6990.65,1282.26,10062.64
2024-12-17,Home Appliances,951.08,367.81,194.12
2024-12-17,Toys,3260.73,2723.04,4175.38
2024-12-17,Books,1394.01,265.3,1283.95
2024-12-18,Electronics,714.91,1561.2,374.71
2024-12-18,Clothing,7711.25,83.82,6018.02
2024-12-18,Home Appliances,952.84,879.29,371.88
2024-12-18,Toys,235.45,2158.59,3278.38
2024-12-18,Books,1075.76,291.01,834.87
2024-12-19,Electronics,887.18,1195.73,1673.25
2024-12-19,Clothing,2216.03,1227.27,2395.8
2024-12-19,Home Appliances,4425.2,3570.09,6984.78
2024-12-19,Toys,2640.5,934.65,968.4
2024-12-19,Books,3917.18,128.33,1325.56
2024-12-20,Electronics,3625.16,341.73,1591.17
2024-12-20,Clothing,6960.26,663.45,2812
2024-12-20,Home Appliances,2053.26,3467.34,906.2
2024-12-20,Toys,389.94,613.26,5321.69
2024-12-20,Books,2437.24,1977,5873.9
2024-12-21,Electronics,3528.93,262.48,8769.31
2024-12-21,Clothing,937.79,704.75,2272.9
2024-12-21,Home Appliances,5738.14,3277.87,4879.94
2024-12-21,Toys,4674.38,351.1,351.16
2024-12-21,Books,608.08,4057.46,365.71
2024-12-22,Electronics,2010.56,1287.66,1603.77
2024-12-22,Clothing,8967.18,759.13,2857.26
2024-12-22,Home Appliances,1421.14,4729.22,4756.66
2024-12-22,Toys,1996.05,2530.8,5745.08
2024-12-22,Books,2249.27,146.28,2110.05
2024-12-23,Electronics,6837.65,1649.42,3856.58
2024-12-23,Clothing,156.25,341.03,3496.64
2024-12-23,Home Appliances,331.16,3801.82,2845.94
2024-12-23,Toys,3409.11,254.46,433.98
2024-12-23,Books,2141.84,1448.23,954.79
2024-12-24,Electronics,2117.88,285.45,1140.53
2024-12-24,Clothing,661.77,2753.35,2753.93
2024-12-24,Home Appliances,5054.85,390.13,798.55
2024-12-24,Toys,3186.34,866.99,5112.91
2024-12-24,Books,146.41,136.05,1744.74
2024-12-25,Electronics,2361.73,1002.47,1396.83
2024-12-25,Clothing,5291.33,1486.53,3046.14
2024-12-25,Home Appliances,4068.5,2219.44,1689.58
2024-12-25,Toys,2044.29,1349.08,9149.2
2024-12-25,Books,199.19,1928.89,177.48
2024-12-26,Electronics,2526.79,4911.45,1437.25
2024-12-26,Clothing,969.78,947.37,582.91
2024-12-26,Home Appliances,10003.35,1065.68,9226.86
2024-12-26,Toys,3697.17,75.67,1120.59
2024-12-26,Books,2610.75,2190.11,7687.23
2024-12-27,Electronics,2633.39,2002.72,1203.14
2024-12-27,Clothing,1245.35,742.47,2568.22
2024-12-27,Home Appliances,1077.41,2719.69,7400.38
2024-12-27,Toys,5893.38,359.54,242.61
2024-12-27,Books,847.02,810.98,218.95
2024-12-28,Electronics,122.99,718.31,4651.92
2024-12-28,Clothing,1515.5,2290.22,180.81
2024-12-28,Home Appliances,4403.09,4524.6,7652.57
2024-12-28,Toys,3110.67,2482.15,2206.36
2024-12-28,Books,10048.7,130.67,2487.4
2024-12-29,Electronics,421.18,751.06,4386.21
2024-12-29,Clothing,9024.96,2275.9,2085.19
2024-12-29,Home Appliances,1768.88,1057.93,1847.47
2024-12-29,Toys,2469.91,1183.5,1219.52
2024-12-29,Books,2123.27,4008.43,6471.52
2024-12-30,Electronics,943.97,495.78,5933.29
2024-12-30,Clothing,2145.28,1459.48,3809.86
2024-12-30,Home Appliances,9729.69,2929.57,1013.92
2024-12-30,Toys,177.45,2705.08,4434.5
2024-12-30,Books,1137.3,454.02,655.83
2024-12-31,Electronics,108.15,502.11,8029.95
2024-12-31,Clothing,7868.31,2898.39,2183.5
2024-12-31,Home Appliances,3806.28,1768.46,2406.86
2024-12-31,Toys,786.32,268.7,911.17
2024-12-31,Books,6158.38,3377.07,3734.3
